"source","type","bp_length","phase","gene_id","gene_type","gene_name","level","mgi_id","havana_gene","tag","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAVANA","gene",3002,NA,"ENSMUSG00000044763.8","protein_coding","Trmt10c","2","MGI:1196261","OTTMUSG00000025839.1","ncRNA_host",-0.328327024459248,1.89976887750823,-0.604445303952861,0.55034242756826,0.998376908971885,-4.60474324235116
"HAVANA","gene",6136,NA,"ENSMUSG00000097119.2","lncRNA","B230354K17Rik","2","MGI:2443272","OTTMUSG00000072137.1",NA,0.148731137580467,3.51224857566033,0.603980323481314,0.550647227416493,0.998376908971885,-4.62556517803437
"HAVANA","gene",10237,NA,"ENSMUSG00000031561.16","protein_coding","Tenm3","2","MGI:1345183","OTTMUSG00000021119.7",NA,0.113215641241235,6.47827368088716,0.603946664029252,0.550669294956857,0.998376908971885,-4.7230172670115
"HAVANA","gene",3375,NA,"ENSMUSG00000099478.1","lncRNA","Gm28370","2","MGI:5579076","OTTMUSG00000047089.1",NA,-0.311970894363942,2.49800679538243,-0.603915934117088,0.55068944225612,0.998376908971885,-4.61079920476283
"HAVANA","gene",3069,NA,"ENSMUSG00000057219.11","protein_coding","Armc7","2","MGI:2679719","OTTMUSG00000003446.1",NA,-0.42462424543018,0.829748759574924,-0.603884428964667,0.550710098219028,0.998376908971885,-4.60097842929696
"HAVANA","gene",6733,NA,"ENSMUSG00000036985.12","protein_coding","Zdhhc9","2","MGI:2444393","OTTMUSG00000017508.2",NA,0.150467312395744,3.80618691779806,0.603467026975063,0.550983800570529,0.998376908971885,-4.63259464800039
"HAVANA","gene",3546,NA,"ENSMUSG00000044550.11","protein_coding","Tceal3","2","MGI:1913354","OTTMUSG00000018706.4",NA,0.238287238566604,3.1957391413863,0.603462428388665,0.550986816386913,0.998376908971885,-4.6217141647511
"HAVANA","gene",4373,NA,"ENSMUSG00000014303.13","protein_coding","Glis2","2","MGI:1932535","OTTMUSG00000026679.2",NA,0.235748748744519,2.54533749227489,0.603374787187323,0.55104429433047,0.998376908971885,-4.61070967295721
"HAVANA","gene",1734,NA,"ENSMUSG00000097616.7","lncRNA","1110019D14Rik","2","MGI:1923561","OTTMUSG00000057090.1","overlapping_locus",-0.422569378149141,0.0695899481333095,-0.602843458653278,0.551392823322901,0.998376908971885,-4.60105714064942
"HAVANA","gene",2557,NA,"ENSMUSG00000034024.8","protein_coding","Cct2","2","MGI:107186","OTTMUSG00000064279.1",NA,-0.136607719836763,4.60855596616383,-0.602831452308572,0.551400700294799,0.998376908971885,-4.6524374655459
"HAVANA","gene",1953,NA,"ENSMUSG00000083246.1","processed_pseudogene","Gm11839","1","MGI:3651162","OTTMUSG00000004565.1","pseudo_consens",0.285189531591904,2.53450447189932,0.602818599306762,0.551409132795442,0.998376908971885,-4.61598710953171
"HAVANA","gene",3895,NA,"ENSMUSG00000041130.10","protein_coding","Zfp598","2","MGI:2670965","OTTMUSG00000073032.2",NA,-0.115782717441754,4.57605900618933,-0.602798339739393,0.551422424675435,0.998376908971885,-4.65444737024927
"HAVANA","gene",991,NA,"ENSMUSG00000086446.1","lncRNA","Prkag2os1","2","MGI:1918411","OTTMUSG00000023552.1","overlapping_locus",0.468936173562791,0.0601260138246934,0.602673723906813,0.551504186175343,0.998376908971885,-4.59961398947729
"HAVANA","gene",1422,NA,"ENSMUSG00000026385.16","protein_coding","Dbi","2","MGI:94865","OTTMUSG00000021601.3",NA,-0.309846821191763,2.48401084227773,-0.602566396514525,0.551574609614457,0.998376908971885,-4.61019728524704
"HAVANA","gene",4114,NA,"ENSMUSG00000071037.6","protein_coding","Camkmt","2","MGI:1920832","OTTMUSG00000072643.1",NA,0.361025419756898,2.2175646717714,0.602361037169802,0.551709370215463,0.998376908971885,-4.6075723289831
"HAVANA","gene",6339,NA,"ENSMUSG00000041477.14","protein_coding","Dcp1b","2","MGI:2442404","OTTMUSG00000024699.3",NA,-0.161922956557367,3.9601793034827,-0.602259185412206,0.551776213544638,0.998376908971885,-4.63660896588395
"HAVANA","gene",7779,NA,"ENSMUSG00000006494.11","protein_coding","Pdk1","2","MGI:1926119","OTTMUSG00000013264.4",NA,0.223008522629137,3.00896129943092,0.60222631192646,0.551797788669174,0.998376908971885,-4.61382200164707
"HAVANA","gene",2027,NA,"ENSMUSG00000061983.7","protein_coding","Rps12","2","MGI:98105","OTTMUSG00000064263.1","ncRNA_host",0.307811697512923,2.14841422436792,0.602177839836086,0.551829602075803,0.998376908971885,-4.61027585491146
"HAVANA","gene",4959,NA,"ENSMUSG00000028373.16","protein_coding","Astn2","2","MGI:1889277","OTTMUSG00000000315.2",NA,0.12650706089845,5.40699514373316,0.602032915021254,0.551924725402235,0.998376908971885,-4.68338933010381
"HAVANA","gene",5963,NA,"ENSMUSG00000060260.13","protein_coding","Pwwp2b","2","MGI:2142008","OTTMUSG00000060494.1",NA,0.333281499849956,2.1462138475534,0.602024859780969,0.551930012815035,0.998376908971885,-4.61060700504257
"HAVANA","gene",4248,NA,"ENSMUSG00000026784.14","protein_coding","Pdss1","1","MGI:1889278","OTTMUSG00000016619.3","ncRNA_host",0.230211914707705,3.60292457703533,0.601975692710893,0.551962286361618,0.998376908971885,-4.63156505884828
"HAVANA","gene",2653,NA,"ENSMUSG00000036775.13","protein_coding","Decr2","2","MGI:1347059","OTTMUSG00000021323.9",NA,0.209812922327361,2.64721484152098,0.601897335491103,0.552013722507717,0.998376908971885,-4.61246703127806
"ENSEMBL","gene",81,NA,"ENSMUSG00000065412.3","miRNA","Mir29b-2","3","MGI:3619047",NA,NA,0.432061412262382,0.330367954745555,0.601853173787419,0.552042712733023,0.998376908971885,-4.60027088636082
"HAVANA","gene",2766,NA,"ENSMUSG00000034993.7","protein_coding","Vat1","2","MGI:1349450","OTTMUSG00000002873.1",NA,-0.250913840048814,2.64265458388381,-0.601783534285567,0.552088429617793,0.998376908971885,-4.61218828659521
"HAVANA","gene",12428,NA,"ENSMUSG00000027778.15","protein_coding","Ift80","2","MGI:1915509","OTTMUSG00000024494.5","overlapping_locus",0.148159059339981,4.31732073855302,0.601482085280533,0.552286347205591,0.998376908971885,-4.65004418717677
"HAVANA","gene",1716,NA,"ENSMUSG00000116895.1","protein_coding","Gm3435","2","MGI:3810125","OTTMUSG00000071946.1",NA,-0.132830780464182,4.4072295211317,-0.601428104030383,0.552321792691176,0.998376908971885,-4.65444477554307
"HAVANA","gene",1122,NA,"ENSMUSG00000102593.1","TEC","Gm38384","2","MGI:5611612","OTTMUSG00000043507.1",NA,0.335969830872197,1.27240810096812,0.60136446105259,0.552363583828073,0.998376908971885,-4.60489677616627
"HAVANA","gene",3081,NA,"ENSMUSG00000047215.14","protein_coding","Rpl9","2","MGI:1298373","OTTMUSG00000028344.9",NA,0.289215456891971,2.18223153442548,0.60132270516708,0.552391003702481,0.998376908971885,-4.61017509422073
"HAVANA","gene",8086,NA,"ENSMUSG00000025968.16","protein_coding","Ndufs1","1","MGI:2443241","OTTMUSG00000002613.4",NA,0.0978951932855814,5.2374283665946,0.60127694082786,0.552421056620083,0.998376908971885,-4.67630036312107
"HAVANA","gene",11875,NA,"ENSMUSG00000070814.15","protein_coding","Zswim9","2","MGI:2447816","OTTMUSG00000030580.4",NA,0.128546635629768,4.50867620343033,0.601223524172184,0.552456135795447,0.998376908971885,-4.64884187812029
"HAVANA","gene",1965,NA,"ENSMUSG00000026377.12","protein_coding","Nifk","1","MGI:1915199","OTTMUSG00000034779.2",NA,0.402999551115608,1.40508059631466,0.60100205836687,0.552601586571028,0.998376908971885,-4.6033591466207
"HAVANA","gene",4638,NA,"ENSMUSG00000027804.13","protein_coding","Ppid","2","MGI:1914988","OTTMUSG00000029417.2",NA,-0.100336760457499,5.11466329785674,-0.600868759226133,0.552689142193453,0.998376908971885,-4.67642748988133
"HAVANA","gene",11037,NA,"ENSMUSG00000025041.17","protein_coding","Nt5c2","2","MGI:2178563","OTTMUSG00000037178.4",NA,-0.0945019345594398,5.61656509404401,-0.600831216022087,0.552713803200684,0.998376908971885,-4.69238588241593
"HAVANA","gene",9681,NA,"ENSMUSG00000021972.14","protein_coding","Hmbox1","1","MGI:2445066","OTTMUSG00000040027.4","overlapping_locus",0.104249607643877,5.65756008763545,0.600713386922287,0.552791205303028,0.998376908971885,-4.68978384467005
"HAVANA","gene",7596,NA,"ENSMUSG00000036817.14","protein_coding","Sun1","1","MGI:1924303","OTTMUSG00000025175.3",NA,0.0960105375069234,5.48390696236403,0.600655272288447,0.552829382950542,0.998376908971885,-4.6856472907971
"HAVANA","gene",5293,NA,"ENSMUSG00000026489.13","protein_coding","Coq8a","2","MGI:1914676","OTTMUSG00000034709.5",NA,0.212946677328403,3.1783966946825,0.600549715638436,0.55289873049349,0.998376908971885,-4.61540839435651
"HAVANA","gene",1591,NA,"ENSMUSG00000046010.7","protein_coding","Zfp830","2","MGI:1914233","OTTMUSG00000000903.1",NA,0.420072681518655,2.06881590059072,0.600301953751377,0.553061520250558,0.998376908971885,-4.60634830766884
"HAVANA","gene",390,NA,"ENSMUSG00000079941.1","protein_coding","Gm11273","2","MGI:3649411","OTTMUSG00000000426.2",NA,-0.310791379580476,2.56480502575249,-0.600295174503517,0.553065974843344,0.998376908971885,-4.6103924823126
"HAVANA","gene",2931,NA,"ENSMUSG00000067594.6","protein_coding","Krt77","2","MGI:3588209","OTTMUSG00000028002.2",NA,0.557420980608255,0.266205751792598,0.600284468548078,0.553073009683889,0.998376908971885,-4.59991111439746
"HAVANA","gene",2353,NA,"ENSMUSG00000025040.13","protein_coding","Fundc1","2","MGI:1919268","OTTMUSG00000016945.2",NA,0.501597300824211,1.21487411229441,0.600271792647785,0.553081339027081,0.998376908971885,-4.6012513275718
"HAVANA","gene",6267,NA,"ENSMUSG00000039795.14","protein_coding","Zfand1","2","MGI:1913611","OTTMUSG00000022145.5",NA,-0.195507273658836,2.91661155908406,-0.60024524556655,0.553098783343156,0.998376908971885,-4.6177652998479
"HAVANA","gene",3387,NA,"ENSMUSG00000114555.1","TEC","Gm48706","2","MGI:6098347","OTTMUSG00000067931.1",NA,0.496005858332339,-0.0389738161077441,0.600211847862384,0.553120729666255,0.998376908971885,-4.60090472584015
"HAVANA","gene",1427,NA,"ENSMUSG00000058492.5","transcribed_unprocessed_pseudogene","Scp2-ps2","1","MGI:107679","OTTMUSG00000062844.3","pseudo_consens",0.583295798857679,0.652726662931603,0.60017199823937,0.55314691626727,0.998376908971885,-4.59963686438873
"HAVANA","gene",974,NA,"ENSMUSG00000086288.1","lncRNA","Gm15265","2","MGI:3705193","OTTMUSG00000019668.1",NA,-0.304058369339394,1.61430783098789,-0.600141950717261,0.553166661983407,0.998376908971885,-4.60437321291286
"HAVANA","gene",5515,NA,"ENSMUSG00000026240.12","protein_coding","Cops7b","1","MGI:1349388","OTTMUSG00000027307.4",NA,0.245278639553992,2.97986472594205,0.599894521435828,0.553329273866921,0.998376908971885,-4.61978076629829
"HAVANA","gene",11951,NA,"ENSMUSG00000033060.16","protein_coding","Lmo7","2","MGI:1353586","OTTMUSG00000034688.3",NA,0.105813719756481,6.96499996985458,0.599860150412503,0.553351864644412,0.998376908971885,-4.75243881767358
"HAVANA","gene",1184,NA,"ENSMUSG00000091277.2","unprocessed_pseudogene","Gm1818","2","MGI:3037676","OTTMUSG00000065650.1",NA,-0.615177053496178,-0.147116750626922,-0.599754816854388,0.553421099385407,0.998376908971885,-4.60036255495247
"HAVANA","gene",2937,NA,"ENSMUSG00000040435.12","protein_coding","Ppp1r15a","2","MGI:1927072","OTTMUSG00000024467.2",NA,0.40337509565084,2.43502599952566,0.599577204359534,0.553537852506661,0.998376908971885,-4.60515456948431
"HAVANA","gene",3905,NA,"ENSMUSG00000026259.14","protein_coding","Ngef","2","MGI:1858414","OTTMUSG00000036755.2","overlapping_locus",-0.107126773633372,5.92072600526982,-0.599454369645001,0.553618605028638,0.998376908971885,-4.70118157659552
"HAVANA","gene",1488,NA,"ENSMUSG00000078496.9","protein_coding","Zfp982","2","MGI:3701121","OTTMUSG00000010671.2",NA,-0.362690254451871,1.05990275176503,-0.599313549287945,0.553711188934479,0.998376908971885,-4.60350999057473
"HAVANA","gene",6597,NA,"ENSMUSG00000040061.17","protein_coding","Plcb2","2","MGI:107465","OTTMUSG00000015372.4",NA,0.536487230999164,0.676141156995161,0.599312288021405,0.553712018204251,0.998376908971885,-4.59929686651318
"HAVANA","gene",3069,NA,"ENSMUSG00000048440.16","protein_coding","Cyp4f16","2","MGI:1917351","OTTMUSG00000036870.2",NA,-0.497766998899867,0.180969359793025,-0.599291834939577,0.55372546598455,0.998376908971885,-4.59921584910148
"HAVANA","gene",5828,NA,"ENSMUSG00000027849.19","protein_coding","Syt6","2","MGI:1859544","OTTMUSG00000028617.10",NA,0.121001939459475,5.05565378843274,0.599127473733558,0.553833538622712,0.998376908971885,-4.67188011672335
"HAVANA","gene",13838,NA,"ENSMUSG00000024588.9","protein_coding","Fech","2","MGI:95513","OTTMUSG00000073592.2",NA,0.102722735055277,4.70259179882928,0.599103949922198,0.553849007155126,0.998376908971885,-4.66096304483995
"HAVANA","gene",11060,NA,"ENSMUSG00000025321.14","protein_coding","Itgb8","2","MGI:1338035","OTTMUSG00000026449.1",NA,-0.1897751575359,3.65302532138308,-0.598976535630334,0.553932794733942,0.998376908971885,-4.62922361745519
"HAVANA","gene",719,NA,"ENSMUSG00000087312.1","lncRNA","Gm13833","2","MGI:3650920","OTTMUSG00000014670.1",NA,0.206947085110675,2.56004029362771,0.598817419158434,0.55403743883083,0.998376908971885,-4.61171485843147
"HAVANA","gene",3126,NA,"ENSMUSG00000115837.1","TEC","9130002K18Rik","2","MGI:1921804","OTTMUSG00000070305.1",NA,-0.280247546662413,2.54061760581903,-0.598792814248301,0.554053621337713,0.998376908971885,-4.62230040456175
"HAVANA","gene",9518,NA,"ENSMUSG00000040213.13","protein_coding","Kyat3","2","MGI:2677849","OTTMUSG00000023409.5",NA,0.437537509091287,0.481392646559623,0.598757616099286,0.554076771380179,0.998376908971885,-4.60038968715034
"HAVANA","gene",17815,NA,"ENSMUSG00000041638.18","protein_coding","Gcn1","1","MGI:2444248","OTTMUSG00000014702.4","ncRNA_host",-0.0893041417128718,5.82256426264891,-0.59841077071454,0.554304920426885,0.998376908971885,-4.6975533190348
"HAVANA","gene",4275,NA,"ENSMUSG00000113055.1","TEC","Gm48700","2","MGI:6098336","OTTMUSG00000065826.1",NA,-0.156942512644756,4.83196514470925,-0.598342073542106,0.554350114013534,0.998376908971885,-4.66819383812258
"HAVANA","gene",2948,NA,"ENSMUSG00000075302.10","protein_coding","Erich2","2","MGI:1913998","OTTMUSG00000033267.2","overlapping_locus",0.536872884789155,0.144569814504113,0.598328976636544,0.554358730247988,0.998376908971885,-4.6003538997199
"HAVANA","gene",4186,NA,"ENSMUSG00000037761.16","protein_coding","Actr5","1","MGI:1924748","OTTMUSG00000015937.6","ncRNA_host",0.220061088947555,2.65546017049854,0.598149196166975,0.554477011779434,0.998376908971885,-4.61396298322596
"ENSEMBL","gene",272,NA,"ENSMUSG00000084530.2","misc_RNA","AC137708.1","3",NA,NA,NA,0.390300943448888,1.00069980833973,0.59802741371422,0.554557142526042,0.998376908971885,-4.60155785237457
"HAVANA","gene",450,NA,"ENSMUSG00000046341.5","processed_pseudogene","Gm11223","2","MGI:3651631","OTTMUSG00000000267.2",NA,-0.261368384467951,3.57047625247531,-0.598005279883081,0.554571706844681,0.998376908971885,-4.62549154933468
"HAVANA","gene",9732,NA,"ENSMUSG00000037747.9","protein_coding","Phyhipl","2","MGI:1918161","OTTMUSG00000034155.3",NA,-0.120495802654412,5.2292030693783,-0.597946209458705,0.55461057683661,0.998376908971885,-4.67052699503065
"HAVANA","gene",5475,NA,"ENSMUSG00000027667.13","protein_coding","Zfp639","1","MGI:1915028","OTTMUSG00000052093.5",NA,0.196596506977524,3.40564624448306,0.597768381891304,0.554727600823833,0.998376908971885,-4.62719949180871
"HAVANA","gene",3425,NA,"ENSMUSG00000032123.5","protein_coding","Dpagt1","2","MGI:1196396","OTTMUSG00000063247.1",NA,0.49304124102485,0.981155987503491,0.597634779036101,0.554815529973149,0.998376908971885,-4.60063428149103
"HAVANA","gene",2345,NA,"ENSMUSG00000053395.15","protein_coding","Cacng8","2","MGI:1932376","OTTMUSG00000044343.2","ncRNA_host",-0.116645969592772,4.41783491484816,-0.597516683297371,0.554893259272526,0.998376908971885,-4.6457513222818
"HAVANA","gene",1334,NA,"ENSMUSG00000044628.5","protein_coding","Rnf208","2","MGI:1916096","OTTMUSG00000011889.4",NA,-0.374884406580314,1.47334379321916,-0.597403143019889,0.554967995505422,0.998376908971885,-4.60266990353112
"HAVANA","gene",2921,NA,"ENSMUSG00000025791.18","protein_coding","Pgm1","2","MGI:97565","OTTMUSG00000008026.1",NA,-0.233434450735596,3.22912209169541,-0.597331469264522,0.55501517637883,0.998376908971885,-4.62056266855615
"HAVANA","gene",5433,NA,"ENSMUSG00000049532.11","protein_coding","Sall2","2","MGI:1354373","OTTMUSG00000023347.3",NA,0.193220729923143,3.65780662319262,0.597290499269373,0.555042146734045,0.998376908971885,-4.62803397710817
"HAVANA","gene",3295,NA,"ENSMUSG00000024665.8","protein_coding","Fads2","2","MGI:1930079","OTTMUSG00000073896.1",NA,-0.198905812314558,3.36281861422692,-0.597167546613542,0.555123089940248,0.998376908971885,-4.61966342885094
"HAVANA","gene",7554,NA,"ENSMUSG00000050229.3","protein_coding","Pigm","2","MGI:1914806","OTTMUSG00000050149.1",NA,0.387451635931466,1.78292742113468,0.597096701991538,0.555169731715197,0.998376908971885,-4.60572063100527
"HAVANA","gene",1908,NA,"ENSMUSG00000024158.17","protein_coding","Hagh","2","MGI:95745","OTTMUSG00000026374.13",NA,0.38890490266746,1.08580501959945,0.597031430530228,0.555212706089355,0.998376908971885,-4.60285983683101
"HAVANA","gene",2251,NA,"ENSMUSG00000104524.1","TEC","Gm37333","2","MGI:5610561","OTTMUSG00000049806.1","overlapping_locus",-0.306273260049129,1.65186222305853,-0.596869457754373,0.555319355477459,0.998376908971885,-4.60496227685541
"HAVANA","gene",1050,NA,"ENSMUSG00000102316.1","TEC","Gm37629","2","MGI:5610857","OTTMUSG00000045228.1",NA,0.434415448083241,1.32529869088309,0.596860816532812,0.555325045501389,0.998376908971885,-4.60193160705796
"HAVANA","gene",12524,NA,"ENSMUSG00000028977.17","protein_coding","Casz1","2","MGI:1196251","OTTMUSG00000010931.6",NA,-0.289969831076895,2.63993644688145,-0.5967747512305,0.555381718944658,0.998376908971885,-4.61547155632427
"HAVANA","gene",3687,NA,"ENSMUSG00000046610.15","protein_coding","Oacyl","2","MGI:2442915","OTTMUSG00000028243.2",NA,-0.436902451920894,0.513308925366506,-0.596719615834291,0.555418026809354,0.998376908971885,-4.60095384122294
"HAVANA","gene",3982,NA,"ENSMUSG00000038332.13","protein_coding","Sesn1","2","MGI:2155278","OTTMUSG00000020838.3",NA,0.134429786782114,3.94950279845083,0.596581819832075,0.55550877383178,0.998376908971885,-4.63466212643064
"HAVANA","gene",2197,NA,"ENSMUSG00000044250.8","protein_coding","Pced1b","2","MGI:2446270","OTTMUSG00000069720.1",NA,0.416445496948233,1.0223726756988,0.596569787626051,0.55551669813109,0.998376908971885,-4.60192315736449
"HAVANA","gene",5119,NA,"ENSMUSG00000020372.15","protein_coding","Rack1","2","MGI:101849","OTTMUSG00000005526.4","ncRNA_host",0.209931059378597,3.73138573529909,0.596478701962062,0.555576688191131,0.998376908971885,-4.62840556580009
"HAVANA","gene",2269,NA,"ENSMUSG00000070493.3","protein_coding","Chchd2","2","MGI:1261428","OTTMUSG00000024020.1","overlapping_locus",-0.271510165958571,2.10718559165949,-0.596339189005826,0.555668579480477,0.998376908971885,-4.60705878783285
"HAVANA","gene",4655,NA,"ENSMUSG00000050697.9","protein_coding","Prkaa1","2","MGI:2145955","OTTMUSG00000069990.1",NA,-0.152775231904476,3.73655313013816,-0.595948580986024,0.555925898053975,0.998376908971885,-4.63373959392089
"HAVANA","gene",5508,NA,"ENSMUSG00000040312.14","protein_coding","Cchcr1","2","MGI:2385321","OTTMUSG00000037236.3",NA,0.41102923517608,1.06357416532134,0.595628677233312,0.556136684811784,0.998376908971885,-4.60199334305475
"HAVANA","gene",1977,NA,"ENSMUSG00000100555.1","processed_pseudogene","Gm8173","1","MGI:3648321","OTTMUSG00000048860.1","pseudo_consens",0.328338437026328,2.02609440034986,0.59561670952675,0.556144571212028,0.998376908971885,-4.60741819686661
"HAVANA","gene",11758,NA,"ENSMUSG00000062519.13","protein_coding","Zfp398","2","MGI:1917856","OTTMUSG00000022842.2","overlapping_locus",-0.0885913661733389,5.63061850305404,-0.595493864988351,0.55622552581757,0.998376908971885,-4.69289613340526
"HAVANA","gene",2598,NA,"ENSMUSG00000061613.13","protein_coding","U2af1","2","MGI:98884","OTTMUSG00000073405.2",NA,0.244377019442701,3.08390010733769,0.595432989926457,0.556265644754288,0.998376908971885,-4.62020943918608
"HAVANA","gene",13034,NA,"ENSMUSG00000039585.15","protein_coding","Myo9a","2","MGI:107735","OTTMUSG00000034123.1",NA,0.0540619630114818,7.68815408497597,0.595429157529052,0.556268170496895,0.998376908971885,-4.79400948048003
"HAVANA","gene",6272,NA,"ENSMUSG00000028975.16","protein_coding","Pex14","2","MGI:1927868","OTTMUSG00000010943.2",NA,-0.227633606068688,3.09954388015425,-0.595388896351091,0.556294704993875,0.998376908971885,-4.61753512817294
"HAVANA","gene",8368,NA,"ENSMUSG00000038729.24","protein_coding","Pakap","2","MGI:5141924","OTTMUSG00000032475.6","overlapping_locus",-0.150444243353656,4.76782180376289,-0.595344592490267,0.556323904609476,0.998376908971885,-4.66086417551089
"HAVANA","gene",4389,NA,"ENSMUSG00000058886.9","protein_coding","Deaf1","2","MGI:1858496","OTTMUSG00000060251.1",NA,-0.151040154252918,4.09758342319167,-0.595341532032232,0.556325921713285,0.998376908971885,-4.63855922739031
"HAVANA","gene",4714,NA,"ENSMUSG00000112947.1","TEC","Gm47493","2","MGI:6096474","OTTMUSG00000066733.1",NA,-0.134194547974906,4.14829498592603,-0.595340986838577,0.556326281042965,0.998376908971885,-4.64224325150558
"HAVANA","gene",5083,NA,"ENSMUSG00000020184.15","protein_coding","Mdm2","2","MGI:96952","OTTMUSG00000020921.6",NA,0.106505778801795,5.01814219191196,0.595314503042896,0.55634373629398,0.998376908971885,-4.66879720545029
"HAVANA","gene",1098,NA,"ENSMUSG00000081615.1","processed_pseudogene","Gm12539","1","MGI:3650716","OTTMUSG00000007379.1","pseudo_consens",0.467169935394871,0.499386776600437,0.595234733904259,0.556396313174552,0.998376908971885,-4.60027497309602
"HAVANA","gene",1899,NA,"ENSMUSG00000060376.7","protein_coding","Bckdha","2","MGI:107701","OTTMUSG00000058394.1","overlapping_locus",0.319462945622221,1.4811530091895,0.595179781787337,0.556432534317027,0.998376908971885,-4.60389057231335
"HAVANA","gene",13021,NA,"ENSMUSG00000023032.12","protein_coding","Slc4a8","2","MGI:1928745","OTTMUSG00000035009.1",NA,-0.0995568193707312,5.92303605904892,-0.595151728655682,0.556451025727349,0.998376908971885,-4.70459192279656
"HAVANA","gene",5091,NA,"ENSMUSG00000046897.17","protein_coding","Zfp740","2","MGI:1915994","OTTMUSG00000030885.5",NA,-0.110167086083556,4.71455047411433,-0.595118133358077,0.556473170708977,0.998376908971885,-4.6579886819881
"HAVANA","gene",1359,NA,"ENSMUSG00000034686.8","protein_coding","Prr7","2","MGI:3487246","OTTMUSG00000068264.1",NA,0.274442971255616,2.37791894293169,0.594997299669094,0.556552824283459,0.998376908971885,-4.60994908834459
"HAVANA","gene",1871,NA,"ENSMUSG00000028393.10","protein_coding","Alad","2","MGI:96853","OTTMUSG00000009022.1",NA,0.363313438292634,0.896929159818903,0.594899512408495,0.556617289937902,0.998376908971885,-4.6023726699494
"HAVANA","gene",4738,NA,"ENSMUSG00000060548.13","protein_coding","Tnfrsf19","2","MGI:1352474","OTTMUSG00000069074.1",NA,-0.173661912295744,3.18048109429551,-0.594831162073642,0.556662351755611,0.998376908971885,-4.62059450272375
"HAVANA","gene",18599,NA,"ENSMUSG00000042284.10","protein_coding","Itga1","2","MGI:96599","OTTMUSG00000068010.1","overlapping_locus",0.581676491440892,0.376245606492283,0.594567991222073,0.556835871789607,0.998376908971885,-4.60060652312094
"HAVANA","gene",9620,NA,"ENSMUSG00000002496.10","protein_coding","Tsc2","2","MGI:102548","OTTMUSG00000069375.2",NA,-0.0888575265472298,5.91529801941038,-0.594520879844227,0.556866937308269,0.998376908971885,-4.70218281946029
"HAVANA","gene",3520,NA,"ENSMUSG00000103805.1","TEC","Gm37063","2","MGI:5610291","OTTMUSG00000043474.1","overlapping_locus",0.408172020349452,0.895951314553041,0.594508891472133,0.556874842653092,0.998376908971885,-4.6026404042044
"ENSEMBL","gene",2534,NA,"ENSMUSG00000051412.6","protein_coding","Vamp7","3","MGI:1096399",NA,NA,0.574412392804166,1.13347835640425,0.594415541950788,0.556936400951015,0.998376908971885,-4.60255460023273
"HAVANA","gene",7874,NA,"ENSMUSG00000028132.15","protein_coding","Tmem56","2","MGI:1923195","OTTMUSG00000032849.3",NA,0.21749257254828,3.32148447003296,0.594260327518928,0.557038763103761,0.998376908971885,-4.62135585300425
"HAVANA","gene",3273,NA,"ENSMUSG00000018572.10","protein_coding","Phf23","2","MGI:1925496","OTTMUSG00000006021.5",NA,0.336633950350107,2.46622351036231,0.594199133310206,0.557079122642076,0.998376908971885,-4.61425382332244
"HAVANA","gene",5673,NA,"ENSMUSG00000015127.14","protein_coding","Unkl","1","MGI:1921404","OTTMUSG00000035060.3",NA,0.176495615118991,3.76506929181506,0.594182907186612,0.557089824541373,0.998376908971885,-4.62975927087336
"HAVANA","gene",1473,NA,"ENSMUSG00000045532.5","protein_coding","C1ql1","2","MGI:1344400","OTTMUSG00000003099.2",NA,-0.535333735652532,-0.207671886251711,-0.593782358278419,0.557354039015608,0.998376908971885,-4.60028454174472
"HAVANA","gene",8254,NA,"ENSMUSG00000024299.17","protein_coding","Adamts10","2","MGI:2449112","OTTMUSG00000037200.2",NA,0.149008151868361,5.00886104757498,0.593756726043142,0.557370949020444,0.998376908971885,-4.66882946912085
"HAVANA","gene",15301,NA,"ENSMUSG00000037608.16","protein_coding","Bclaf1","2","MGI:1917580","OTTMUSG00000049448.2",NA,0.0586601682662745,7.3012058243248,0.593733720731329,0.557386126224987,0.998376908971885,-4.7732351795403
"HAVANA","gene",7344,NA,"ENSMUSG00000026568.6","protein_coding","Mpc2","2","MGI:1917706","OTTMUSG00000022567.2","overlapping_locus",0.276140985540001,3.22063580313209,0.593701509145901,0.557407377404662,0.998376908971885,-4.62757829353311
"HAVANA","gene",2069,NA,"ENSMUSG00000103307.1","TEC","Gm19335","2","MGI:5011520","OTTMUSG00000047167.1","overlapping_locus",0.453192282108977,0.744852441918367,0.593699262662981,0.557408859508409,0.998376908971885,-4.60164936023295
"HAVANA","gene",6558,NA,"ENSMUSG00000027160.16","protein_coding","Ccdc34","2","MGI:1915451","OTTMUSG00000015056.3",NA,0.181851588721297,3.62161200570133,0.593510862747425,0.557533162424547,0.998376908971885,-4.63239471734903
"HAVANA","gene",4733,NA,"ENSMUSG00000036218.16","protein_coding","Pdzrn4","2","MGI:3056996","OTTMUSG00000070861.1",NA,0.260242226543011,2.44474767979302,0.593470064031497,0.557560082564548,0.998376908971885,-4.60827553985263
"HAVANA","gene",2161,NA,"ENSMUSG00000054793.8","protein_coding","Cadm4","2","MGI:2449088","OTTMUSG00000017136.2",NA,-0.149470355245562,4.26360287805038,-0.593366666987189,0.5576283098267,0.998376908971885,-4.63944952835239
